1549289252.5610738, 1549289252.56098, 4, -0.59247, -0.39868, 0.0255, 0.69956
1549289252.5660799, 1549289252.565984, 3, -0.36014, -0.48733, -0.78154, 0.14832
1549289252.5700638, 1549289252.5699677, 4, -0.59004, -0.40429, 0.02587, 0.69838
1549289252.5730934, 1549289252.572985, 5, -0.65208, -0.70365, 0.09901, 0.26433
1549289252.579078, 1549289252.5789824, 3, -0.36031, -0.48753, -0.78139, 0.14808
1549289252.5891323, 1549289252.5890193, 3, -0.36033, -0.48735, -0.78147, 0.14819
1549289252.5941195, 1549289252.5940216, 4, -0.58628, -0.41137, 0.02144, 0.69756
1549289252.5991201, 1549289252.5990202, 3, -0.36015, -0.48743, -0.78148, 0.1483
1549289252.602112, 1549289252.6020203, 5, -0.65501, -0.70103, 0.09911, 0.264
1549289252.608087, 1549289252.607984, 3, -0.35996, -0.48759, -0.7815, 0.14814
1549289252.612073, 1549289252.611979, 4, -0.58461, -0.41477, 0.01604, 0.69709
1549289252.614098, 1549289252.6140018, 5, -0.65715, -0.69898, 0.09965, 0.26391
1549289252.6190758, 1549289252.6189802, 4, -0.58445, -0.41513, 0.01455, 0.69704
1549289252.6240876, 1549289252.623988, 5, -0.65791, -0.69832, 0.09975, 0.26373
1549289252.6280785, 1549289252.6279824, 4, -0.58455, -0.41492, 0.0136, 0.69711
1549289252.6310833, 1549289252.6309843, 5, -0.65862, -0.69762, 0.10018, 0.26366
1549289252.6390772, 1549289252.6389818, 5, -0.6592, -0.69694, 0.10084, 0.26374
1549289252.6490924, 1549289252.648983, 3, -0.36015, -0.48818, -0.7813, 0.14674
1549289252.6550705, 1549289252.6550028, 5, -0.65986, -0.69606, 0.10175, 0.26405
1549289252.6590993, 1549289252.6589847, 4, -0.58535, -0.41333, 0.01337, 0.69738
1549289252.662073, 1549289252.6619787, 5, -0.66011, -0.69562, 0.10224, 0.26442
1549289252.6651149, 1549289252.665016, 3, -0.36004, -0.48814, -0.78137, 0.1468
1549289252.6680872, 1549289252.6679947, 4, -0.58882, -0.40655, 0.01783, 0.69835
1549289252.6720922, 1549289252.6719968, 5, -0.66024, -0.69527, 0.10252, 0.26491
1549289252.6741295, 1549289252.674024, 3, -0.35994, -0.48815, -0.78138, 0.14699
1549289252.679078, 1549289252.6789799, 4, -0.5926, -0.39649, 0.01444, 0.70101
1549289252.6810765, 1549289252.680981, 5, -0.66045, -0.69489, 0.10265, 0.26532
1549289252.6880727, 1549289252.6879785, 4, -0.59399, -0.39375, 0.01716, 0.70131
1549289252.6910923, 1549289252.690984, 5, -0.66105, -0.69413, 0.10267, 0.26581
1549289252.6960742, 1549289252.6959798, 3, -0.35991, -0.48808, -0.78139, 0.14724
1549289252.700071, 1549289252.6999793, 4, -0.59516, -0.39142, 0.01996, 0.70155
1549289252.7061174, 1549289252.705982, 5, -0.66134, -0.69374, 0.10325, 0.26588
1549289252.7090771, 1549289252.7089827, 3, -0.35973, -0.4874, -0.78172, 0.14814
1549289252.7110753, 1549289252.7109816, 5, -0.66145, -0.69355, 0.10367, 0.26595
1549289252.7190711, 1549289252.7189765, 4, -0.59698, -0.38795, 0.02499, 0.70178
1549289252.7240913, 1549289252.7239816, 3, -0.35971, -0.48735, -0.78179, 0.14801
1549289252.7301116, 1549289252.7300172, 3, -0.3603, -0.48723, -0.78161, 0.14791
1549289252.7391186, 1549289252.7389941, 3, -0.36049, -0.48737, -0.78145, 0.14784
1549289252.7420812, 1549289252.7419803, 5, -0.66194, -0.6934, 0.10226, 0.26566
1549289252.749122, 1549289252.7490194, 3, -0.36054, -0.48763, -0.78128, 0.1478
1549289252.7520893, 1549289252.7519946, 5, -0.66192, -0.69349, 0.10227, 0.26546
1549289252.760092, 1549289252.759985, 3, -0.36068, -0.48784, -0.78102, 0.14812
1549289252.7620728, 1549289252.7619789, 4, -0.59701, -0.38783, 0.02568, 0.70179
1549289252.76508, 1549289252.764977, 5, -0.66199, -0.69354, 0.1019, 0.2653
1549289252.768071, 1549289252.7679749, 3, -0.3608, -0.48802, -0.78078, 0.14846
1549289252.7710357, 1549289252.7709434, 4, -0.59338, -0.39432, 0.0271, 0.7012
1549289252.774117, 1549289252.7740164, 5, -0.6623, -0.69341, 0.10116, 0.26515
1549289252.7800775, 1549289252.7799783, 4, -0.5921, -0.39643, 0.0279, 0.70106
1549289252.785072, 1549289252.7849789, 5, -0.66301, -0.69296, 0.10036, 0.26488
1549289252.7890344, 1549289252.7889392, 4, -0.59127, -0.39776, 0.02811, 0.701
1549289252.7961197, 1549289252.796014, 5, -0.66327, -0.69277, 0.10039, 0.2647
1549289252.7991166, 1549289252.799014, 3, -0.36172, -0.48854, -0.78015, 0.14786
1549289252.8011043, 1549289252.8010123, 5, -0.66357, -0.69258, 0.10011, 0.26454
1549289252.8100977, 1549289252.8099837, 4, -0.59025, -0.39926, 0.02822, 0.701
1549289252.8140705, 1549289252.813973, 3, -0.3619, -0.48893, -0.77988, 0.14754
1549289252.820102, 1549289252.8200033, 4, -0.59, -0.39944, 0.02822, 0.70111
1549289252.8260822, 1549289252.8259692, 5, -0.66377, -0.69246, 0.09985, 0.26446
1549289252.8291044, 1549289252.8290102, 4, -0.58973, -0.3997, 0.02847, 0.70118
1549289252.833106, 1549289252.8330126, 5, -0.66411, -0.69251, 0.09796, 0.26416
1549289252.8351042, 1549289252.8350122, 3, -0.36258, -0.48879, -0.77982, 0.14663
1549289252.8401077, 1549289252.8399944, 4, -0.58931, -0.4002, 0.02856, 0.70124
1549289252.8431098, 1549289252.8430154, 5, -0.66384, -0.69305, 0.09656, 0.26397
1549289252.850109, 1549289252.8500147, 3, -0.36305, -0.48841, -0.77997, 0.14589
1549289252.855112, 1549289252.855015, 5, -0.66319, -0.69397, 0.09491, 0.26377
1549289252.8600793, 1549289252.860008, 4, -0.58856, -0.40157, 0.02869, 0.70108
1549289252.8641129, 1549289252.8640137, 3, -0.36325, -0.4882, -0.78009, 0.14552
1549289252.869091, 1549289252.8689814, 3, -0.36333, -0.48817, -0.78019, 0.14486
1549289252.8731287, 1549289252.8730173, 5, -0.66264, -0.69493, 0.09352, 0.26313
1549289252.880113, 1549289252.8800128, 3, -0.36333, -0.48821, -0.78022, 0.14457
1549289252.8821044, 1549289252.8820105, 4, -0.58744, -0.40573, 0.02946, 0.69959
1549289252.8870761, 1549289252.8869739, 5, -0.66179, -0.69659, 0.09097, 0.26175
1549289252.892106, 1549289252.8919666, 4, -0.58575, -0.40967, 0.02591, 0.69885
1549289252.8990576, 1549289252.8989785, 4, -0.58545, -0.41071, 0.02435, 0.69855
1549289252.9020743, 1549289252.9019754, 5, -0.66278, -0.69555, 0.09089, 0.26207
1549289252.909131, 1549289252.9090166, 4, -0.58536, -0.41131, 0.02326, 0.69831
1549289252.9111042, 1549289252.9110112, 5, -0.6637, -0.69456, 0.09057, 0.26244
1549289252.919126, 1549289252.9190176, 4, -0.58543, -0.41135, 0.02295, 0.69824
1549289252.9221108, 1549289252.9220114, 3, -0.36161, -0.48847, -0.78035, 0.14727
1549289252.9251218, 1549289252.9250162, 5, -0.66473, -0.6935, 0.09042, 0.2627
1549289252.9391077, 1549289252.9389796, 3, -0.36138, -0.4889, -0.78004, 0.14808
1549289252.9410903, 1549289252.9409811, 5, -0.66617, -0.69199, 0.09053, 0.26301
1549289252.9491367, 1549289252.949017, 3, -0.36146, -0.48946, -0.77968, 0.14788
1549289252.951105, 1549289252.951008, 5, -0.66696, -0.69109, 0.09036, 0.26342
1549289252.95811, 1549289252.957984, 4, -0.58767, -0.40656, 0.02406, 0.69912
1549289252.9630704, 1549289252.962972, 5, -0.66747, -0.69049, 0.09039, 0.2637
1549289252.9690678, 1549289252.9689708, 4, -0.58964, -0.4016, 0.02514, 0.70029
1549289252.9731188, 1549289252.9729843, 5, -0.66795, -0.68985, 0.09068, 0.26407
1549289252.9750717, 1549289252.9749722, 3, -0.36213, -0.48974, -0.77938, 0.14692
1549289252.9790657, 1549289252.978972, 5, -0.6684, -0.68915, 0.09107, 0.26461
1549289252.9821002, 1549289252.9820063, 4, -0.59025, -0.40051, 0.02603, 0.70037
1549289252.9890625, 1549289252.9889457, 4, -0.59071, -0.39975, 0.02696, 0.70038
1549289252.9920764, 1549289252.9919715, 5, -0.66899, -0.68814, 0.09157, 0.26557
1549289253.0141578, 1549289253.014026, 5, -0.66976, -0.68681, 0.09211, 0.26691
1549289253.0180805, 1549289253.0179732, 4, -0.59118, -0.39777, 0.02919, 0.70102
1549289253.0210655, 1549289253.02097, 3, -0.36214, -0.48885, -0.78027, 0.14513
1549289253.026075, 1549289253.025973, 5, -0.6703, -0.68606, 0.09239, 0.26736
1549289253.029108, 1549289253.0290146, 4, -0.59103, -0.39729, 0.02953, 0.7014
1549289253.0390725, 1549289253.038951, 4, -0.59085, -0.39686, 0.02985, 0.70179
1549289253.042073, 1549289253.0419676, 5, -0.67144, -0.68466, 0.09381, 0.2676
1549289253.0490432, 1549289253.0489383, 3, -0.36162, -0.48869, -0.78043, 0.14611
1549289253.0540595, 1549289253.0539653, 4, -0.59064, -0.39656, 0.03004, 0.70213
1549289253.059068, 1549289253.0589685, 4, -0.59026, -0.39639, 0.03002, 0.70255
1549289253.0630598, 1549289253.0629642, 5, -0.6714, -0.68468, 0.09401, 0.26757
1549289253.0680656, 1549289253.0679712, 3, -0.36074, -0.48826, -0.78071, 0.14816
1549289253.0710669, 1549289253.0709732, 5, -0.67148, -0.68495, 0.09366, 0.26682
1549289253.0740316, 1549289253.0739663, 4, -0.59008, -0.39648, 0.02984, 0.70266
1549289253.0780487, 1549289253.0779536, 4, -0.58996, -0.39678, 0.02947, 0.7026
1549289253.083061, 1549289253.0829651, 5, -0.67137, -0.68513, 0.09366, 0.26662
1549289253.0880709, 1549289253.088005, 3, -0.35918, -0.4882, -0.78107, 0.1503
1549289253.0901103, 1549289253.090011, 5, -0.67121, -0.68546, 0.09334, 0.26629
1549289253.097069, 1549289253.0969675, 4, -0.58985, -0.39716, 0.02913, 0.70249
1549289253.1000626, 1549289253.0999691, 3, -0.35893, -0.48801, -0.78111, 0.15128
1549289253.104102, 1549289253.1040049, 5, -0.67086, -0.68599, 0.09295, 0.26593
1549289253.110085, 1549289253.10997, 3, -0.35903, -0.48804, -0.78106, 0.15122
1549289253.1140637, 1549289253.1139634, 5, -0.67064, -0.68641, 0.09224, 0.26566
1549289253.1190977, 1549289253.119005, 3, -0.35963, -0.48798, -0.78098, 0.15037
1549289253.121094, 1549289253.1210015, 5, -0.67012, -0.6872, 0.09129, 0.26524
1549289253.1280897, 1549289253.1279716, 4, -0.58959, -0.3979, 0.02868, 0.70231
1549289253.13006, 1549289253.1299646, 5, -0.66946, -0.688, 0.09094, 0.26499
1549289253.1351006, 1549289253.1350074, 3, -0.36009, -0.48817, -0.78077, 0.14972
1549289253.140079, 1549289253.1399963, 5, -0.66901, -0.68851, 0.09043, 0.26495
1549289253.1431012, 1549289253.1430032, 4, -0.58958, -0.39947, 0.02869, 0.70142
1549289253.1480505, 1549289253.1479878, 4, -0.58982, -0.39972, 0.02845, 0.70109
1549289253.1530778, 1549289253.1529796, 3, -0.36064, -0.48885, -0.78038, 0.14822
1549289253.1600945, 1549289253.1599736, 5, -0.66892, -0.68867, 0.09025, 0.26483
1549289253.1660957, 1549289253.165958, 4, -0.58987, -0.39982, 0.02828, 0.701
1549289253.1701293, 1549289253.1700172, 3, -0.36129, -0.48887, -0.78029, 0.14703
1549289253.1720622, 1549289253.171988, 5, -0.66976, -0.68795, 0.09073, 0.2644
1549289253.178076, 1549289253.17797, 3, -0.36197, -0.4891, -0.78009, 0.1457
1549289253.181103, 1549289253.181003, 4, -0.58927, -0.39977, 0.02839, 0.70153
1549289253.18508, 1549289253.1849675, 5, -0.66982, -0.6879, 0.09042, 0.26449
1549289253.1900847, 1549289253.18997, 4, -0.58892, -0.40023, 0.02837, 0.70156
1549289253.1960497, 1549289253.1959853, 5, -0.66969, -0.68802, 0.08993, 0.26468
1549289253.1990657, 1549289253.1989634, 4, -0.58868, -0.40112, 0.02795, 0.70126
1549289253.2020621, 1549289253.2019644, 3, -0.36204, -0.48923, -0.78006, 0.14524
1549289253.209082, 1549289253.208972, 3, -0.36222, -0.4892, -0.7801, 0.14467
1549289253.2131042, 1549289253.2129996, 4, -0.58808, -0.40333, 0.02611, 0.70058
1549289253.2170954, 1549289253.2169988, 5, -0.66923, -0.68877, 0.08865, 0.26432
1549289253.219099, 1549289253.2190042, 4, -0.58715, -0.40536, 0.02406, 0.70026
1549289253.2282085, 1549289253.2280402, 3, -0.362, -0.48913, -0.78024, 0.14469
1549289253.2300985, 1549289253.2299993, 5, -0.66984, -0.68868, 0.08846, 0.26308
1549289253.233057, 1549289253.2329636, 4, -0.5864, -0.40769, 0.02272, 0.69958
1549289253.240096, 1549289253.2399797, 3, -0.36108, -0.48901, -0.78053, 0.14582
1549289253.2431173, 1549289253.2429812, 5, -0.67026, -0.68846, 0.08912, 0.26237
1549289253.2500963, 1549289253.2499707, 4, -0.58561, -0.40971, 0.02087, 0.69912
1549289253.2560422, 1549289253.2559335, 5, -0.67042, -0.68846, 0.08963, 0.26178
1549289253.2671084, 1549289253.2669759, 4, -0.58383, -0.41295, 0.01613, 0.69882
1549289253.2700608, 1549289253.2699609, 3, -0.35944, -0.48926, -0.78072, 0.14799
1549289253.2761312, 1549289253.275999, 5, -0.67032, -0.68885, 0.09018, 0.26082
1549289253.2830646, 1549289253.2829652, 3, -0.35896, -0.48953, -0.78058, 0.14901
1549289253.2850525, 1549289253.2849588, 5, -0.6701, -0.68924, 0.09036, 0.26029
1549289253.2890458, 1549289253.2889323, 4, -0.58436, -0.41132, 0.01489, 0.69936
1549289253.292107, 1549289253.291984, 3, -0.35887, -0.48975, -0.78037, 0.14961
1549289253.2950974, 1549289253.2950008, 5, -0.66972, -0.68988, 0.09087, 0.25939
1549289253.3000891, 1549289253.2999842, 3, -0.35904, -0.48994, -0.7801, 0.15
1549289253.302095, 1549289253.301995, 5, -0.66956, -0.69015, 0.09129, 0.25892
1549289253.3050282, 1549289253.3049257, 4, -0.58508, -0.40884, 0.01441, 0.70023
1549289253.310078, 1549289253.3099704, 5, -0.66945, -0.69035, 0.09182, 0.25851
1549289253.3180594, 1549289253.317958, 4, -0.58646, -0.40486, 0.01454, 0.70139
1549289253.3210561, 1549289253.3209572, 5, -0.66943, -0.69042, 0.09244, 0.25815
1549289253.3240614, 1549289253.3239853, 3, -0.35948, -0.49012, -0.77978, 0.15
1549289253.330054, 1549289253.3299513, 3, -0.35991, -0.49003, -0.77972, 0.14957
1549289253.334073, 1549289253.3339694, 4, -0.58722, -0.40296, 0.01561, 0.70182
1549289253.3370476, 1549289253.336956, 5, -0.66952, -0.69033, 0.09348, 0.25778
1549289253.339019, 1549289253.338923, 4, -0.58768, -0.40203, 0.01662, 0.70195
1549289253.350088, 1549289253.349966, 5, -0.66957, -0.69011, 0.09492, 0.2577
1549289253.3581042, 1549289253.3579803, 3, -0.3603, -0.48996, -0.77967, 0.14915
1549289253.370062, 1549289253.369932, 3, -0.36098, -0.4897, -0.77983, 0.1475
1549289253.372126, 1549289253.3719537, 4, -0.58931, -0.39947, 0.02026, 0.70194
1549289253.3750644, 1549289253.374963, 5, -0.66962, -0.68966, 0.09622, 0.2583
1549289253.3780577, 1549289253.3779583, 4, -0.58969, -0.39889, 0.02143, 0.70192
1549289253.381055, 1549289253.380957, 5, -0.66948, -0.68959, 0.09639, 0.25878
1549289253.3891115, 1549289253.3889577, 5, -0.66923, -0.68961, 0.0964, 0.25937
1549289253.3952086, 1549289253.3949752, 3, -0.36099, -0.48985, -0.7798, 0.1471
1549289253.399114, 1549289253.3990116, 4, -0.59015, -0.3986, 0.02397, 0.70162
1549289253.4010947, 1549289253.401, 5, -0.66884, -0.68979, 0.09635, 0.25992
1549289253.4040396, 1549289253.4039738, 3, -0.36076, -0.48992, -0.77985, 0.14719
1549289253.4211626, 1549289253.4210165, 3, -0.36032, -0.48993, -0.77994, 0.14775
1549289253.4230971, 1549289253.4229672, 5, -0.66857, -0.6896, 0.0969, 0.26089
1549289253.4260507, 1549289253.4259555, 4, -0.58992, -0.39935, 0.02592, 0.70131
1549289253.4300506, 1549289253.4299543, 5, -0.66888, -0.68916, 0.09761, 0.26102
1549289253.4380484, 1549289253.4379785, 4, -0.59003, -0.39901, 0.0267, 0.70139
1549289253.4410818, 1549289253.4409635, 3, -0.35966, -0.48991, -0.78009, 0.14863
1549289253.4451122, 1549289253.444996, 5, -0.66926, -0.6887, 0.09846, 0.26094
1549289253.4480639, 1549289253.4479694, 3, -0.35896, -0.48985, -0.78019, 0.15
1549289253.4510837, 1549289253.4509904, 5, -0.66937, -0.68848, 0.09931, 0.26091
1549289253.4580936, 1549289253.4579682, 3, -0.35847, -0.48973, -0.78029, 0.15104
1549289253.4610538, 1549289253.4609556, 5, -0.66952, -0.68828, 0.09997, 0.26079
1549289253.468135, 1549289253.4680133, 4, -0.59084, -0.39748, 0.02803, 0.70152
1549289253.4710586, 1549289253.4709544, 3, -0.35808, -0.48966, -0.78032, 0.15202
1549289253.475058, 1549289253.4749558, 5, -0.66946, -0.6883, 0.10061, 0.26065
1549289253.4800525, 1549289253.4799535, 4, -0.59118, -0.39634, 0.02879, 0.70184
1549289253.4880877, 1549289253.4879925, 4, -0.5913, -0.39591, 0.02919, 0.70198
1549289253.4910622, 1549289253.490957, 5, -0.66955, -0.68822, 0.1012, 0.26041
1549289253.496056, 1549289253.4959552, 3, -0.35758, -0.48978, -0.78033, 0.15276
1549289253.4980478, 1549289253.497953, 4, -0.59125, -0.39573, 0.02987, 0.70209
1549289253.501019, 1549289253.5009181, 5, -0.66953, -0.68823, 0.10142, 0.26034
1549289253.508077, 1549289253.5079513, 3, -0.35801, -0.48955, -0.7801, 0.15368
1549289253.511074, 1549289253.5109887, 4, -0.59114, -0.39585, 0.03041, 0.70209
1549289253.5140934, 1549289253.5139933, 5, -0.66942, -0.68834, 0.10162, 0.26027
1549289253.5190508, 1549289253.5189517, 4, -0.59103, -0.39609, 0.03096, 0.70202
1549289253.5220158, 1549289253.5219204, 3, -0.35832, -0.48941, -0.78009, 0.15343
1549289253.5240402, 1549289253.523976, 5, -0.66929, -0.6885, 0.10156, 0.26018
1549289253.5280569, 1549289253.5279527, 4, -0.59088, -0.39646, 0.03144, 0.70192
1549289253.531046, 1549289253.5309503, 5, -0.66926, -0.68853, 0.10159, 0.26019
1549289253.5340846, 1549289253.53399, 3, -0.35863, -0.48944, -0.78001, 0.15303
1549289253.5390217, 1549289253.5389159, 3, -0.35895, -0.48987, -0.77977, 0.15214
1549289253.5440693, 1549289253.5439541, 4, -0.59064, -0.39711, 0.03194, 0.70173
1549289253.5480552, 1549289253.54799, 5, -0.66927, -0.68852, 0.10157, 0.2602
1549289253.5580869, 1549289253.5579531, 4, -0.59029, -0.39767, 0.03224, 0.7017
1549289253.5640423, 1549289253.563973, 3, -0.35913, -0.4901, -0.77966, 0.15153
1549289253.5690374, 1549289253.568938, 4, -0.59007, -0.39776, 0.03225, 0.70183
1549289253.5731328, 1549289253.5730076, 5, -0.66929, -0.68858, 0.10106, 0.26019
1549289253.5790553, 1549289253.5789511, 5, -0.66957, -0.68836, 0.10065, 0.26019
1549289253.5840433, 1549289253.583949, 3, -0.35953, -0.4902, -0.77965, 0.1503
1549289253.59409, 1549289253.5939603, 4, -0.58893, -0.39844, 0.03139, 0.70244
1549289253.6061254, 1549289253.6059759, 4, -0.58821, -0.39904, 0.0305, 0.70274
1549289253.6090567, 1549289253.6089532, 3, -0.35907, -0.49058, -0.77985, 0.14911
1549289253.61104, 1549289253.6109462, 5, -0.67003, -0.68815, 0.09902, 0.26021
1549289253.6200566, 1549289253.6199822, 3, -0.35878, -0.49058, -0.77984, 0.14986
1549289253.6240656, 1549289253.6239543, 5, -0.66967, -0.68855, 0.09806, 0.26043
1549289253.628147, 1549289253.6280067, 4, -0.58683, -0.4014, 0.02803, 0.70266
1549289253.63108, 1549289253.630987, 3, -0.35847, -0.49033, -0.78006, 0.15028
1549289253.6340806, 1549289253.6339836, 5, -0.66932, -0.68915, 0.09688, 0.26019
1549289253.639047, 1549289253.6389265, 4, -0.58445, -0.40701, 0.02233, 0.70162
