1549289416.7101974, 1549289416.7100735, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289417.7862082, 1549289417.786112, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289419.9783168, 1549289419.9782164, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289421.3583899, 1549289421.3581505, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289424.04224, 1549289424.0421371, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289425.010219, 1549289425.0101345, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289427.8342354, 1549289427.8341396, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289428.6983738, 1549289428.6982787, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289431.4902503, 1549289431.490147, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289432.318224, 1549289432.3181314, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289434.8982809, 1549289434.8981853, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
1549289434.9421778, 1549289434.9420795, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289435.9462094, 1549289435.94615, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289438.7702887, 1549289438.7701688, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289439.702382, 1549289439.7022815, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289442.7302134, 1549289442.7301042, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
1549289442.7782483, 1549289442.778157, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289443.610212, 1549289443.6101172, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289446.530187, 1549289446.5300877, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
1549289446.6102285, 1549289446.6101315, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289447.3701959, 1549289447.3701022, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289450.2261972, 1549289450.226109, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
1549289450.2742357, 1549289450.2741213, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289451.3423612, 1549289451.3422704, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289454.1023753, 1549289454.1022904, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289455.1343288, 1549289455.1342316, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289457.990243, 1549289457.990145, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289459.0263371, 1549289459.0262341, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289461.186177, 1549289461.1860843, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
1549289461.2944667, 1549289461.2943633, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289462.7062085, 1549289462.706144, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289465.494224, 1549289465.4941604, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289466.4302897, 1549289466.4301913, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289469.4941332, 1549289469.4940693, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289470.3942544, 1549289470.3941598, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289473.358315, 1549289473.3582199, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289474.1541507, 1549289474.1540856, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289477.1862533, 1549289477.18614, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289478.0861597, 1549289478.0860949, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289480.9062192, 1549289480.9061007, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
1549289480.9822698, 1549289480.9821987, 'flexion', 16, 16, 6, 6, 16, 16, 6, 6
1549289481.8822308, 1549289481.8821096, 'extension', 16, 16, 6, 6, 16, 16, 6, 6
1549289483.418417, 1549289483.4183114, 'stop', 16, 16, 6, 6, 16, 16, 6, 6
